id,campus,goldribbon,district,county,street,city,zip,lowgrade,highgrade,region,aea,charter,magnet,peg,enrollment,percentafam,percentamindian,percentasian,percenthispanic,percentpacisl,percenttwo,percentwhite,percentecodis,mobilitypct,totalreading,totalmath,r.notmeet.pct,rapproaches,rmeets,r.masters.pct,m.notmeet.pct,mapproaches,mmeets,m.masters.pct,sat.act.part.rate,sat,act,ap.ib.part.rate,ap.ib.above.criterion.rate,nceread,ncemath,avg.growth,eng1.all.cnt.2,eng1.meets.cnt.2,eng2.all.cnt.2,eng2.meets.cnt.2,alg1.all.cnt.2,alg1.meets.cnt.2,w.avg,stud.ach.grade,residuals,camp.perf.score,camp.perf.grade,growth.grade,elem/middle.total.score.33.33.33,high.total.score.25.25.25.25(HS),staterank2018,staterank2017,staterank2016,staterank2015,grade2018,grade2017,grade2016,grade2015,2018 regional rank,2017 regional rank,2016 regional rank,2015 regional rank,level,e.avg(HS),a.avg(HS),g.rate.6yr(HS),g.rate.5yr(HS),g.rate.4yr(HS),g.rate.car(HS),college.rd(HS),college.rd.grade(HS)
101920014H,Westchester Academy For International Studies (high),No,Spring Branch ISD,HARRIS COUNTY,901 YORKCHESTER,HOUSTON,77079,6,12,4,N,No,No,No,1023,2.93%,0.00%,7.82%,69.70%,0.00%,1.27%,18.28%,57.28%,3.7,414,137,18.59903382,81.40%,50.48309179,28.01932367,12.40875912,87.60%,53.28%,16.78832117,100,1445 (avg.: 1375),21.8 (avg.: 20.3),45.5,60.9,52.30155182,53.62492371,52.96323777,158,114,146,109,159,106,51.88388166,B,13.13103067,65.01491233,A,B,56.56405658,NA,96,69,94,71,B+,A+,A+,A+,29/191,20/187,30/171,30/171/162,High school,NA,NA,NA,NA,NA,NA,NA,NA
101920014M,Westchester Academy For International Studies (middle),No,Spring Branch ISD,HARRIS COUNTY,901 YORKCHESTER,HOUSTON,77079,6,12,4,N,No,No,No,1023,2.93%,0.00%,7.82%,69.70%,0.00%,1.27%,18.28%,57.28%,3.7,414,137,18.59903382,81.40%,50.48309179,28.01932367,12.40875912,87.60%,53.28%,16.78832117,100,1445 (avg.: 1375),21.8 (avg.: 20.3),45.5,60.9,52.30155182,53.62492371,52.96323777,158,114,146,109,159,106,70.01096491,A,28.08787149,98.0988364,A,B,NA,76.62744066,327,317,299,148,A,A,A-,A+,77/328,78/316,78/316/302,78/316/302/314,Middle school,73.35526316,66.66666667,0.949275362,0.953642384,0.948529412,0.953642384,85.43672357,A
101919002,Westfield H S,No,Spring ISD,HARRIS COUNTY,16713 ELLA BLVD,HOUSTON,77090-4213,9,12,4,N,No,No,Yes,2970,44.68%,1.48%,4.92%,44.41%,0.13%,0.44%,3.94%,63.33%,22.6,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,99.2,1121 (avg.: 1375),17.4 (avg.: 20.3),12.8,22.9,42.86086273,48.35385513,45.60735893,1015,150,1038,251,864,207,21.74536248,F,-18.46001927,3.285343209,F,F,NA,33.06292503,1307,1163,720,767,F,D-,C-,C-,173/191,152/187,104/171,104/171/162,High school,19.53239162,23.95833333,0.751121076,0.77324633,0.705142857,0.77324633,61.61363549,F
20902104,Westside El,No,Angleton ISD,BRAZORIA COUNTY,1900 N DOWNING RD,ANGLETON,77515-3799,EE,5,4,N,No,No,No,1097,10.94%,4.56%,0.00%,59.25%,0.09%,1.82%,23.34%,72.01%,8.4,519,520,20.4238921,79.40%,48.55491329,26.7822736,14.80769231,84.40%,46.54%,20.19230769,NA,N/A,N/A,NA,NA,55.29854584,53.00577164,54.15215874,NA,NA,NA,NA,NA,NA,47.54668742,C,9.67392341,57.22061083,B,B,52.92017918,NA,1338,1489,1331,1413,B-,B,B,B,307/892,331/878,314/856,314/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912036,Westside H S,No,Houston ISD,HARRIS COUNTY,14201 BRIAR FOREST,HOUSTON,77077-1806,9,12,4,N,No,Yes,No,2920,31.47%,0.24%,7.16%,39.86%,0.17%,1.64%,19.45%,52.50%,12.3,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,100,1360 (avg.: 1375),22 (avg.: 20.3),40.3,48.4,53.87749863,52.33847046,53.10798455,829,466,870,521,549,268,53.45451251,B,9.846248198,63.30076071,A,B,NA,60.72946485,370,196,315,346,B,A,B+,B+,70/191,51/187,68/171,68/171/162,High school,58.09299588,48.81602914,0.776849642,0.786026201,0.794482759,0.794482759,73.05460162,B
101920116,Westwood El,No,Spring Branch ISD,HARRIS COUNTY,10595 HAMMERLY,HOUSTON,77043-2698,EE,5,4,N,No,No,Yes,620,3.71%,0.16%,1.13%,89.19%,0.00%,1.45%,4.35%,88.06%,18.6,312,312,47.11538462,52.90%,25.64102564,10.8974359,48.3974359,51.00%,21.15%,10.25641026,NA,N/A,N/A,NA,NA,43.42757797,36.8632164,40.14539719,NA,NA,NA,NA,NA,NA,23.3974359,F,-11.36176569,12.03567021,F,F,25.1676416,NA,4304,3561,3274,3286,F,D-,D,D,858/892,715/878,691/856,691/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912256E,Wharton K-8 Dual Language Academy (elementary),No,Houston ISD,HARRIS COUNTY,900 W GRAY ST,HOUSTON,77019-4226,EE,8,4,N,No,Yes,No,495,14.14%,0.00%,1.21%,66.26%,0.00%,2.42%,15.96%,49.29%,0.8,225,207,14.66666667,85.30%,56,30.22222222,5.797101449,94.20%,69.57%,38.16425121,NA,N/A,N/A,NA,NA,57.10286331,56.2840271,56.69344521,NA,NA,NA,NA,18,17,62.7826087,B,15.52633693,78.30894563,A,A,65.86240484,NA,400,169,109,76,A-,A+,A+,A+,108/892,53/878,40/856,40/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912256M,Wharton K-8 Dual Language Academy (middle),No,Houston ISD,HARRIS COUNTY,900 W GRAY ST,HOUSTON,77019-4226,EE,8,4,N,No,Yes,No,495,14.14%,0.00%,1.21%,66.26%,0.00%,2.42%,15.96%,49.29%,0.8,225,207,14.66666667,85.30%,56,30.22222222,5.797101449,94.20%,69.57%,38.16425121,NA,N/A,N/A,NA,NA,57.10286331,56.2840271,56.69344521,NA,NA,NA,NA,18,17,62.7826087,A,20.54722789,83.32983658,A,A,67.53436153,NA,104,32,19,18,A,A+,A+,A+,30/328,12/316,12/316/302,12/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101912018,Wheatley H S,No,Houston ISD,HARRIS COUNTY,4801 PROVIDENCE,HOUSTON,77020-6599,9,12,4,N,No,No,Yes,827,51.03%,0.00%,0.36%,48.37%,0.12%,0.12%,0.00%,69.89%,29.9,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,99.2,1011 (avg.: 1375),15.5 (avg.: 20.3),13.5,2.4,46.18991089,30.39875412,38.29433251,352,46,266,45,271,29,12.71301305,F,-26.62558686,-13.91257381,F,F,NA,21.02416227,1404,1295,1156,1217,F,F,F,F,189/191,170/187,168/171,168/171/162,High school,14.72491909,10.70110701,0.542955326,0.572402044,0.575510204,0.575510204,47.00187735,F
101912257,Whidby El,No,Houston ISD,HARRIS COUNTY,7625 SPRINGHILL ST,HOUSTON,77021-6033,EE,5,4,N,No,Yes,No,615,73.50%,0.33%,3.09%,17.72%,0.00%,0.81%,4.55%,85.37%,22.8,256,256,37.5,61.70%,33.59375,14.453125,22.265625,76.60%,43.75%,21.875,NA,N/A,N/A,NA,NA,50.33113861,47.22373962,48.77743912,NA,NA,NA,NA,NA,NA,38.671875,D,3.551674855,42.22354985,C,D,43.1810637,NA,2467,3372,2958,3302,C,D,D+,D,517/892,686/878,624/856,624/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101913115,Whispering Pines El,No,Humble ISD,HARRIS COUNTY,17321 WOODLAND HILLS DR,HUMBLE,77346-3001,KG,5,4,N,No,No,No,701,30.81%,0.29%,3.85%,45.08%,0.71%,2.14%,17.12%,49.79%,14.9,369,371,37.66937669,62.30%,35.50135501,17.88617886,36.38814016,63.60%,28.84%,10.51212938,NA,N/A,N/A,NA,NA,45.31282806,42.36083603,43.83683205,NA,NA,NA,NA,NA,NA,32.17116268,D,-14.85438321,17.31677947,F,F,31.07714981,NA,3920,3113,3477,3504,D-,D+,D-,D-,787/892,648/878,731/856,731/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912267,White E El,Yes,Houston ISD,HARRIS COUNTY,9001 TRIOLA LN,HOUSTON,77036-6147,EE,5,4,N,No,No,No,829,5.07%,0.12%,15.44%,76.48%,0.24%,0.36%,2.29%,81.54%,10.4,369,369,27.100271,71.50%,46.0704607,28.99728997,8.943089431,90.20%,62.60%,34.14634146,NA,N/A,N/A,NA,NA,53.88103104,54.23804474,54.05953789,NA,NA,NA,NA,NA,NA,54.33604336,B,18.62349618,72.95953954,A,B,60.39125522,NA,675,690,591,651,B+,A,A,A,172/892,172/878,170/856,170/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
170908041,White Oak Middle,No,New Caney ISD,MONTGOMERY COUNTY,24161 BRIAR BERRY LN,PORTER,77365,6,8,6,N,No,No,Yes,857,3.85%,0.23%,1.52%,63.71%,0.23%,1.05%,29.40%,57.06%,12,863,824,32.32908459,67.70%,34.29895713,13.67323291,30.2184466,69.80%,34.95%,11.04368932,NA,N/A,N/A,NA,NA,48.45313644,49.98278809,49.21796227,NA,NA,NA,NA,38,35,34.62520672,D,-4.227310331,30.39789639,D,D,38.04227477,NA,1233,1307,1296,1215,C-,D+,D,D+,226/328,216/316,216/316/302,216/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101912258,Whittier El,No,Houston ISD,HARRIS COUNTY,10511 LACROSSE ST,HOUSTON,77029-2111,EE,5,4,N,No,No,No,565,3.72%,0.00%,0.71%,91.68%,0.00%,0.00%,3.89%,89.38%,8.5,246,246,48.7804878,51.20%,28.45528455,15.44715447,28.45528455,71.50%,33.33%,15.44715447,NA,N/A,N/A,NA,NA,45.40145874,53.0369606,49.21920967,NA,NA,NA,NA,NA,NA,30.89430894,D,-3.713575061,27.18073388,F,D,35.72898608,NA,3457,3713,2718,3851,D,D-,C-,F,713/892,743/878,587/856,587/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101920118,Wilchester El,No,Spring Branch ISD,HARRIS COUNTY,13618 ST MARYS LN,HOUSTON,77079-3440,EE,5,4,N,No,No,No,796,0.75%,0.13%,12.31%,11.31%,0.00%,3.27%,72.24%,2.76%,5.6,372,374,4.838709677,95.20%,83.06451613,62.6344086,1.604278075,98.10%,89.30%,67.64705882,NA,N/A,N/A,NA,NA,57.79797745,61.19008255,59.49403,NA,NA,NA,NA,NA,NA,86.18466448,A,9.353262999,95.53792748,A,A,80.32513511,NA,42,55,233,150,A+,A+,A+,A+,13/892,18/878,75/856,75/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
20907106,Wild Peach El,No,Columbia-Brazoria ISD,BRAZORIA COUNTY,P O BOX 158,WEST COLUMBIA,77486-0158,PK,6,4,N,No,No,Yes,361,5.54%,0.00%,0.00%,27.98%,0.00%,2.77%,63.71%,67.31%,18.4,201,201,45.27363184,54.70%,28.85572139,13.43283582,30.84577114,69.20%,32.84%,13.43283582,NA,N/A,N/A,NA,NA,52.0845871,47.95061493,50.01760102,NA,NA,NA,NA,NA,NA,30.84577114,D,-8.587885834,22.25788531,F,C,34.33937874,NA,3591,2404,1679,3455,D,C,B-,D,739/892,509/878,374/856,374/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101921114,Wildwood El,No,Tomball ISD,HARRIS COUNTY,13802 NORTHPOINTE BLVD,TOMBALL,77377,EE,4,4,N,No,No,No,780,6.28%,0.26%,12.95%,26.54%,0.00%,5.51%,48.46%,14.62%,9,297,297,9.764309764,90.20%,69.02356902,39.05723906,6.060606061,93.90%,77.10%,49.49494949,NA,N/A,N/A,NA,NA,52.42458344,60.60652924,56.51555634,NA,NA,NA,NA,NA,NA,73.06397306,A,5.788093381,78.85206644,A,A,69.40772142,NA,263,729,N/A,N/A,A,A,N/A,N/A,78/892,182/878,N/A,N/A,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
170902045,Wilkerson Int,No,Conroe ISD,MONTGOMERY COUNTY,12312 SAWMILL RD,THE WOODLANDS,77380-2197,5,6,6,N,No,No,No,732,11.07%,0.14%,4.37%,33.33%,0.00%,4.10%,46.99%,36.75%,14.6,713,714,25.38569425,74.60%,49.78962132,29.03225806,19.04761905,81.00%,51.40%,26.75070028,NA,N/A,N/A,NA,NA,50.7260704,50.0470314,50.3865509,NA,NA,NA,NA,NA,NA,50.59509077,B,-2.748127199,47.84696357,C,C,49.55992555,NA,1707,1628,1690,831,C+,B,B-,A-,371/892,358/878,377/856,377/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
170902126,Wilkinson El,No,Conroe ISD,MONTGOMERY COUNTY,2575 ED KHARBAT,CONROE,77301,EE,4,6,N,No,No,No,678,8.70%,0.74%,3.24%,21.39%,0.59%,4.28%,61.06%,38.50%,11.8,274,273,19.34306569,80.70%,54.74452555,35.40145985,18.68131868,81.30%,53.48%,29.3040293,NA,N/A,N/A,NA,NA,50.85356903,42.80723953,46.83040428,NA,NA,NA,NA,NA,NA,54.11218951,B,1.655832633,55.76802215,B,F,52.18463511,NA,1414,1177,561,567,B-,B+,A,A,325/892,277/878,163/856,163/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101907131,Willbern El,No,Cypress-Fairbanks ISD,HARRIS COUNTY,10811 GOODSPRING DR,HOUSTON,77064-9419,EE,5,4,N,No,No,No,925,17.51%,0.86%,20.32%,47.35%,0.00%,2.05%,11.89%,65.41%,11.9,435,435,25.51724138,74.50%,46.89655172,25.97701149,24.13793103,75.90%,45.75%,24.82758621,NA,N/A,N/A,NA,NA,51.46942139,50.13263321,50.8010273,NA,NA,NA,NA,NA,NA,46.32183908,C,6.119623577,52.44146266,B,C,49.80492157,NA,1683,1388,945,1655,C+,B+,A-,B,368/892,318/878,250/856,250/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
79907013,William B Travis H S,No,Fort Bend ISD,FORT BEND COUNTY,11111 HARLEM RD,RICHMOND,77406,9,12,4,N,No,No,No,2569,27.17%,0.19%,21.53%,23.08%,0.23%,3.08%,24.72%,25.96%,9.3,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,75.7,1472 (avg.: 1375),22.1 (avg.: 20.3),28.4,71.3,53.31697845,52.09363937,52.70530891,687,484,606,411,481,321,67.97741879,A,9.586333325,77.56375211,A,B,NA,69.01650355,191,319,190,159,B+,A-,A,A,46/191,69/187,44/171,44/171/162,High school,69.21887084,66.73596674,0.83390411,0.871544715,0.852487136,0.871544715,77.81953438,B
79901122,William Velasquez,No,Lamar CISD,FORT BEND COUNTY,402 MACEK RD,RICHMOND,77469-3174,EE,5,4,N,No,No,No,664,21.69%,0.30%,3.61%,38.40%,0.30%,5.27%,30.42%,51.81%,10.8,304,304,25.98684211,74.00%,42.76315789,24.67105263,20.39473684,79.60%,43.75%,21.38157895,NA,N/A,N/A,NA,NA,47.35953903,53.4539566,50.40674782,NA,NA,NA,NA,NA,NA,43.25657895,C,-2.832827627,40.42375132,C,C,44.650997,NA,2291,2246,874,970,C,C+,A-,A-,488/892,479/878,235/856,235/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101917120,Williams Elementary,No,Pasadena ISD,HARRIS COUNTY,1522 SCARBOROUGH LN,PASADENA,77502-1638,PK,5,4,N,No,No,Yes,656,1.83%,0.00%,0.15%,95.27%,0.00%,0.76%,1.98%,88.26%,10.4,255,254,42.74509804,57.30%,30.98039216,18.03921569,44.88188976,53.50%,25.20%,11.02362205,NA,N/A,N/A,NA,NA,46.50494003,39.211689,42.85831452,NA,NA,NA,NA,NA,NA,28.08862128,F,-6.64677511,21.44184617,F,F,30.76546439,NA,3950,4132,3618,3887,D-,F,F,F,795/892,815/878,756/856,756/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912082,Williams Middle,No,Houston ISD,HARRIS COUNTY,6100 KNOX ST,HOUSTON,77091-4143,6,8,4,N,No,Yes,Yes,531,48.78%,0.38%,0.38%,47.27%,0.00%,0.75%,2.45%,91.34%,37.2,488,471,53.68852459,46.30%,15.16393443,4.918032787,55.62632696,44.40%,11.25%,0.636942675,NA,N/A,N/A,NA,NA,46.49495697,44.28607941,45.39051819,NA,NA,NA,NA,18,14,13.20829418,F,-15.13487686,-1.926582688,F,F,18.87185248,NA,2010,1731,1602,1256,F,F,F,D+,317/328,275/316,275/316/302,275/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
170906105,Willie E Williams El,No,Magnolia ISD,MONTGOMERY COUNTY,P O BOX 320,MAGNOLIA,77355-0320,EE,5,6,N,No,No,No,723,2.49%,0.83%,1.24%,47.58%,0.14%,1.66%,46.06%,68.19%,17.3,338,338,36.98224852,62.70%,31.95266272,17.4556213,16.27218935,83.40%,46.15%,22.18934911,NA,N/A,N/A,NA,NA,48.47963333,52.87239456,50.67601395,NA,NA,NA,NA,NA,NA,39.05325444,D,-0.050360864,39.00289357,D,C,42.86780993,NA,2516,3286,3381,3908,C-,D,D-,F,529/892,675/878,714/856,714/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
170904002,Willis H S,No,Willis ISD,MONTGOMERY COUNTY,1201 F M 830,WILLIS,77378-5625,9,12,6,N,No,No,No,2055,8.52%,0.24%,0.97%,33.24%,0.15%,3.11%,53.77%,52.41%,16.9,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,56.2,1382 (avg.: 1375),19.6 (avg.: 20.3),7.3,31.3,49.42409515,49.34719467,49.38564491,692,263,606,259,439,112,32.86412248,D,-10.7760354,22.08808708,F,D,NA,41.23875554,1070,1130,938,894,D,D-,D-,D,140/191,148/187,137/171,137/171/162,High school,40.21571649,25.51252847,0.757777778,0.765784114,0.750254842,0.765784114,60.61716767,F
101913113,Willow Creek El,No,Humble ISD,HARRIS COUNTY,2002 WILLOW TER,KINGWOOD,77345-1785,KG,5,4,N,No,No,No,529,2.46%,0.19%,4.35%,12.85%,0.00%,2.84%,77.32%,1.13%,5.3,301,301,5.980066445,94.00%,81.72757475,59.13621262,2.657807309,97.30%,78.41%,53.82059801,NA,N/A,N/A,NA,NA,57.9908638,56.13444138,57.06265259,NA,NA,NA,NA,NA,NA,80.06644518,A,1.811690645,81.87813583,A,A,72.92940879,NA,153,275,91,213,A,A+,A+,A+,54/892,84/878,35/856,35/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101921107,Willow Creek El,No,Tomball ISD,HARRIS COUNTY,18302 N ELDRIDGE PKWY,TOMBALL,77377,KG,4,4,N,No,No,No,766,3.39%,0.26%,15.93%,20.63%,0.13%,4.05%,55.61%,19.97%,8.2,332,332,14.75903614,85.20%,61.74698795,41.86746988,6.927710843,93.10%,73.80%,48.4939759,NA,N/A,N/A,NA,NA,54.78740692,62.86632919,58.82686806,NA,NA,NA,NA,NA,NA,67.77108434,A,4.360213355,72.13129769,A,A,66.17684028,NA,380,427,104,325,A-,A,A+,A+,103/892,118/878,37/856,37/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101921043,Willow Wood J H,No,Tomball ISD,HARRIS COUNTY,11770 GREGSON RD,TOMBALL,77377,7,8,4,N,No,No,No,1139,5.62%,0.44%,10.36%,26.69%,0.00%,3.25%,53.64%,15.63%,6.6,1134,979,10.05291005,89.90%,64.19753086,36.94885362,7.252298264,92.70%,71.91%,37.28294178,NA,N/A,N/A,NA,NA,49.30908585,51.15001297,50.22954941,NA,NA,NA,NA,154,154,68.05382161,A,4.303114838,72.35693645,A,C,63.48322239,NA,161,224,109,122,A-,A,A+,A+,46/328,48/316,48/316/302,48/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
79907002,Willowridge H S,No,Fort Bend ISD,FORT BEND COUNTY,16301 CHIMNEY ROCK,HOUSTON,77053-4212,9,12,4,N,No,N/A,No,1304,51.76%,0.46%,0.31%,45.78%,0.15%,1.07%,0.46%,74.16%,22.3,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,54.1,1219 (avg.: 1375),16.8 (avg.: 20.3),25.2,13.9,49.46136856,54.09582901,51.77859879,483,118,441,127,364,90,25.62021312,D,-13.44089601,12.17931711,F,C,NA,36.03404868,1239,1225,1058,1193,D-,F,F,F,165/191,158/187,149/171,149/171/162,High school,26.51515152,24.72527473,0.614634146,0.72299169,0.691588785,0.72299169,54.55806571,F
101907118,Wilson El,No,Cypress-Fairbanks ISD,HARRIS COUNTY,18015 KIETH HARROW BLVD,HOUSTON,77084-5722,EE,5,4,N,No,No,No,923,10.08%,0.54%,11.38%,56.66%,0.22%,1.84%,19.28%,58.72%,15.7,396,397,20.2020202,79.80%,51.51515152,29.54545455,18.63979849,81.40%,50.63%,26.19647355,NA,N/A,N/A,NA,NA,50.5203476,49.62241745,50.07138253,NA,NA,NA,NA,NA,NA,51.07243722,B,8.010993077,59.0834303,B,C,53.35567426,NA,1282,1195,920,758,B-,B+,A-,A-,297/892,278/878,246/856,246/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101902067,Wilson Int,No,Aldine ISD,HARRIS COUNTY,3131 FALLBROOK DR,HOUSTON,77038-1905,5,6,4,N,No,Yes,No,1009,23.29%,0.00%,4.96%,69.38%,0.00%,0.69%,1.68%,87.12%,13.8,990,991,37.77777778,62.20%,31.71717172,14.54545455,24.62159435,75.40%,37.13%,15.94349142,NA,N/A,N/A,NA,NA,48.78037643,49.40305328,49.09171486,NA,NA,NA,NA,NA,NA,34.42568979,D,-0.45323373,33.97245606,D,D,39.12412362,NA,3039,3352,2823,3584,D+,D,D+,D-,637/892,683/878,601/856,601/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
146902041,Wilson J H,No,Dayton ISD,LIBERTY COUNTY,P O BOX 248,DAYTON,77535-0248,6,8,4,N,No,No,No,1223,7.44%,0.98%,0.65%,42.27%,0.00%,1.39%,47.26%,58.14%,13.7,1195,1115,39.91631799,60.10%,28.70292887,11.38075314,38.83408072,61.20%,26.73%,8.878923767,NA,N/A,N/A,NA,NA,48.65498734,47.87050247,48.26274491,NA,NA,NA,NA,83,71,27.71469313,D,-10.65784929,17.05684384,F,D,30.98041587,NA,1654,1664,1023,1484,D,D-,C-,D-,279/328,271/316,271/316/302,271/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101912259E,Wilson Montessori (elementary),No,Houston ISD,HARRIS COUNTY,2100 YUPON ST,HOUSTON,77006-1930,EE,8,4,N,No,Yes,Yes,553,8.32%,0.00%,5.97%,40.33%,0.36%,4.88%,40.14%,35.26%,5.7,236,224,25,73.30%,50,25.84745763,21.875,76.30%,42.86%,15.625,NA,N/A,N/A,NA,NA,44.74406052,43.99145508,44.3677578,NA,NA,NA,NA,12,8,46.42857143,C,-7.686363571,38.74220786,D,F,43.13633285,NA,2475,1104,930,999,C,A-,A-,A-,518/892,261/878,248/856,248/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912259M,Wilson Montessori (middle),No,Houston ISD,HARRIS COUNTY,2100 YUPON ST,HOUSTON,77006-1930,EE,8,4,N,No,Yes,Yes,553,8.32%,0.00%,5.97%,40.33%,0.36%,4.88%,40.14%,35.26%,5.7,236,224,25,73.30%,50,25.84745763,21.875,76.30%,42.86%,15.625,NA,N/A,N/A,NA,NA,44.74406052,43.99145508,44.3677578,NA,NA,NA,NA,12,8,46.42857143,B,-2.984111914,43.44445952,C,F,44.70218265,NA,830,249,182,208,C+,A,A,A,151/328,59/316,59/316/302,59/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
84911104,Windsong Int,No,Friendswood ISD,GALVESTON COUNTY,2100 W PARKWOOD,FRIENDSWOOD,77546,3,5,4,N,No,No,No,646,1.86%,0.46%,5.42%,13.62%,0.00%,3.87%,74.77%,5.26%,5.5,631,634,8.557844691,91.10%,71.47385103,48.96988906,5.205047319,94.50%,74.45%,50.78864353,NA,N/A,N/A,NA,NA,56.15063095,55.2458992,55.69826508,NA,NA,NA,NA,NA,NA,72.96090028,A,-1.739135184,71.22176509,A,A,66.56034984,NA,361,120,55,146,A-,A+,A+,A+,99/892,38/878,21/856,21/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912260,Windsor Village El,No,Houston ISD,HARRIS COUNTY,14440 POLO ST,HOUSTON,77085-3352,EE,5,4,N,No,Yes,No,774,39.02%,0.00%,0.90%,58.91%,0.13%,0.13%,0.90%,90.96%,11.8,343,343,27.98833819,72.00%,45.48104956,27.696793,16.90962099,83.10%,56.56%,30.90379009,NA,N/A,N/A,NA,NA,51.16611099,48.30589676,49.73600388,NA,NA,NA,NA,NA,NA,51.02040816,B,16.57252264,67.5929308,A,D,56.06033117,NA,1022,1033,322,1028,B,A-,A+,A-,244/892,247/878,104/856,104/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912009,Wisdom H S,No,Houston ISD,HARRIS COUNTY,6529 BEVERLY HILL LN,HOUSTON,77057-6406,9,12,4,N,No,No,Yes,1832,13.59%,0.38%,4.97%,75.93%,0.60%,0.05%,4.48%,97.11%,34.2,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,100,1056 (avg.: 1375),18.5 (avg.: 20.3),25,13,40.05388641,42.53099823,41.29244232,850,54,741,66,782,117,11.25203149,F,-28.87156084,-17.61952935,F,F,NA,21.23455003,1403,1270,1063,749,F,F,F,C-,188/191,164/187,151/171,151/171/162,High school,7.542426147,14.96163683,0.566596195,0.514348786,0.543563069,0.566596195,50.01325568,F
101907157,Woodard El,No,Cypress-Fairbanks ISD,HARRIS COUNTY,P O BOX 692003,HOUSTON,77269-2003,EE,5,4,N,No,No,No,978,17.28%,0.31%,12.88%,30.67%,0.10%,3.27%,35.48%,32.11%,9.5,500,502,13.6,86.40%,65.2,42,6.374501992,93.60%,68.92%,37.64940239,NA,N/A,N/A,NA,NA,53.43161011,56.72222519,55.07691765,NA,NA,NA,NA,NA,NA,67.06215139,A,11.24678701,78.3089384,A,A,66.74918648,NA,356,207,N/A,N/A,A-,A+,N/A,N/A,97/892,62/878,N/A,N/A,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101914129,Woodcreek El,No,Katy ISD,HARRIS COUNTY,1155 WOODCREEK BEND LN,KATY,77494,KG,5,4,N,No,No,No,1133,8.30%,0.62%,21.71%,18.45%,0.00%,2.91%,48.01%,9.09%,7.1,569,573,5.448154657,94.60%,74.69244288,55.00878735,2.792321117,97.20%,79.23%,52.18150087,NA,N/A,N/A,NA,NA,54.35159302,53.2529068,53.80224991,NA,NA,NA,NA,NA,NA,76.96227729,A,5.405694598,82.36797189,A,B,70.97312219,NA,212,222,107,301,A,A+,A+,A+,63/892,69/878,39/856,39/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101914052,Woodcreek J H,No,Katy ISD,HARRIS COUNTY,1801 WOOD CREEK BEND LN,KATY,77494,6,8,4,N,No,No,No,1345,8.92%,0.07%,13.75%,20.45%,0.07%,2.68%,54.05%,7.88%,5.3,1343,1193,7.594936709,92.40%,71.1839166,43.93149665,6.370494552,93.60%,72.93%,40.73763621,NA,N/A,N/A,NA,NA,52.6014595,55.80728912,54.20437431,NA,NA,NA,NA,151,151,72.05465738,A,1.219878894,73.27453627,A,B,66.44467813,NA,119,57,58,137,A,A+,A+,A+,36/328,19/316,19/316/302,19/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
